,Date,Month,Year,Reservoir,Percent Capacity
9562,2015-03-08,Mar,2015.0,Lower Lee Group,97.7
9563,2015-03-09,Mar,2015.0,Lower Lee Group,97.8
9564,2015-03-10,Mar,2015.0,Lower Lee Group,98.0
9565,2015-03-11,Mar,2015.0,Lower Lee Group,98.0
9566,2015-03-12,Mar,2015.0,Lower Lee Group,98.2
9567,2015-03-13,Mar,2015.0,Lower Lee Group,98.4
9568,2015-03-14,Mar,2015.0,Lower Lee Group,98.5
9569,2015-03-15,Mar,2015.0,Lower Lee Group,98.5
9570,2015-03-16,Mar,2015.0,Lower Lee Group,98.5
9571,2015-03-17,Mar,2015.0,Lower Lee Group,98.5
9572,2015-03-18,Mar,2015.0,Lower Lee Group,98.5
9573,2015-03-19,Mar,2015.0,Lower Lee Group,98.3
9574,2015-03-20,Mar,2015.0,Lower Lee Group,98.1
9575,2015-03-21,Mar,2015.0,Lower Lee Group,98.0
9576,2015-03-22,Mar,2015.0,Lower Lee Group,97.9
9577,2015-03-23,Mar,2015.0,Lower Lee Group,98.0
9578,2015-03-24,Mar,2015.0,Lower Lee Group,98.3
9579,2015-03-25,Mar,2015.0,Lower Lee Group,98.6
9580,2015-03-26,Mar,2015.0,Lower Lee Group,98.7
9581,2015-03-27,Mar,2015.0,Lower Lee Group,98.5
9582,2015-03-28,Mar,2015.0,Lower Lee Group,98.7
9583,2015-03-29,Mar,2015.0,Lower Lee Group,98.5
9584,2015-03-30,Mar,2015.0,Lower Lee Group,98.5
9585,2015-03-31,Mar,2015.0,Lower Lee Group,98.4
9586,2015-04-01,Apr,2015.0,Lower Lee Group,98.1
9587,2015-04-02,Apr,2015.0,Lower Lee Group,98.0
9588,2015-04-03,Apr,2015.0,Lower Lee Group,97.9
9589,2015-04-04,Apr,2015.0,Lower Lee Group,98.0
9590,2015-04-05,Apr,2015.0,Lower Lee Group,98.1
9591,2015-04-06,Apr,2015.0,Lower Lee Group,98.3
9592,2015-04-07,Apr,2015.0,Lower Lee Group,98.4
9593,2015-04-08,Apr,2015.0,Lower Lee Group,98.1
9594,2015-04-09,Apr,2015.0,Lower Lee Group,97.8
9595,2015-04-10,Apr,2015.0,Lower Lee Group,97.8
9596,2015-04-11,Apr,2015.0,Lower Lee Group,94.5
9597,2015-04-12,Apr,2015.0,Lower Lee Group,97.4
9598,2015-04-13,Apr,2015.0,Lower Lee Group,97.6
9599,2015-04-14,Apr,2015.0,Lower Lee Group,97.9
9600,2015-04-15,Apr,2015.0,Lower Lee Group,98.0
9601,2015-04-16,Apr,2015.0,Lower Lee Group,98.0
9602,2015-04-17,Apr,2015.0,Lower Lee Group,98.3
9603,2015-04-18,Apr,2015.0,Lower Lee Group,98.5
9604,2015-04-19,Apr,2015.0,Lower Lee Group,98.6
9605,2015-04-20,Apr,2015.0,Lower Lee Group,98.5
9606,2015-04-21,Apr,2015.0,Lower Lee Group,98.4
9607,2015-04-22,Apr,2015.0,Lower Lee Group,98.1
9608,2015-04-23,Apr,2015.0,Lower Lee Group,97.6
9609,2015-04-24,Apr,2015.0,Lower Lee Group,97.5
9610,2015-04-25,Apr,2015.0,Lower Lee Group,97.1
9611,2015-04-26,Apr,2015.0,Lower Lee Group,96.8
9612,2015-04-27,Apr,2015.0,Lower Lee Group,96.1
9613,2015-04-28,Apr,2015.0,Lower Lee Group,96.0
9614,2015-04-29,Apr,2015.0,Lower Lee Group,88.8
9615,2015-04-30,Apr,2015.0,Lower Lee Group,95.6
9616,2015-05-01,May,2015.0,Lower Lee Group,95.6
9617,2015-05-02,May,2015.0,Lower Lee Group,95.6
9618,2015-05-03,May,2015.0,Lower Lee Group,95.6
9619,2015-05-04,May,2015.0,Lower Lee Group,95.6
9620,2015-05-05,May,2015.0,Lower Lee Group,89.0
9621,2015-05-06,May,2015.0,Lower Lee Group,95.2
9622,2015-05-07,May,2015.0,Lower Lee Group,95.1
9623,2015-05-08,May,2015.0,Lower Lee Group,94.9
9624,2015-05-09,May,2015.0,Lower Lee Group,94.9
9625,2015-05-10,May,2015.0,Lower Lee Group,95.2
9626,2015-05-11,May,2015.0,Lower Lee Group,95.7
9627,2015-05-12,May,2015.0,Lower Lee Group,96.1
9628,2015-05-13,May,2015.0,Lower Lee Group,96.1
9629,2015-05-14,May,2015.0,Lower Lee Group,96.1
9630,2015-05-15,May,2015.0,Lower Lee Group,96.6
9631,2015-05-16,May,2015.0,Lower Lee Group,97.7
9632,2015-05-17,May,2015.0,Lower Lee Group,97.8
9633,2015-05-18,May,2015.0,Lower Lee Group,97.9
9634,2015-05-19,May,2015.0,Lower Lee Group,97.9
9635,2015-05-20,May,2015.0,Lower Lee Group,98.0
9636,2015-05-21,May,2015.0,Lower Lee Group,97.8
9637,2015-05-22,May,2015.0,Lower Lee Group,98.1
9638,2015-05-23,May,2015.0,Lower Lee Group,98.0
9639,2015-05-24,May,2015.0,Lower Lee Group,98.0
9640,2015-05-25,May,2015.0,Lower Lee Group,98.0
9641,2015-05-26,May,2015.0,Lower Lee Group,97.8
9642,2015-05-27,May,2015.0,Lower Lee Group,97.6
9643,2015-05-28,May,2015.0,Lower Lee Group,97.5
9644,2015-05-29,May,2015.0,Lower Lee Group,97.4
9645,2015-05-30,May,2015.0,Lower Lee Group,97.5
9646,2015-05-31,May,2015.0,Lower Lee Group,97.6
9647,2015-06-01,Jun,2015.0,Lower Lee Group,97.5
9648,2015-06-02,Jun,2015.0,Lower Lee Group,97.3
9649,2015-06-03,Jun,2015.0,Lower Lee Group,97.2
9650,2015-06-04,Jun,2015.0,Lower Lee Group,96.9
9651,2015-06-05,Jun,2015.0,Lower Lee Group,96.7
9652,2015-06-06,Jun,2015.0,Lower Lee Group,96.5
9653,2015-06-07,Jun,2015.0,Lower Lee Group,96.2
9654,2015-06-08,Jun,2015.0,Lower Lee Group,96.0
9655,2015-06-09,Jun,2015.0,Lower Lee Group,95.4
9656,2015-06-10,Jun,2015.0,Lower Lee Group,94.8
9657,2015-06-11,Jun,2015.0,Lower Lee Group,94.5
9658,2015-06-12,Jun,2015.0,Lower Lee Group,94.0
9659,2015-06-13,Jun,2015.0,Lower Lee Group,93.9
9660,2015-06-14,Jun,2015.0,Lower Lee Group,93.7
9661,2015-06-15,Jun,2015.0,Lower Lee Group,93.1
9662,2015-06-16,Jun,2015.0,Lower Lee Group,92.9
9663,2015-06-17,Jun,2015.0,Lower Lee Group,91.9
9664,2015-06-18,Jun,2015.0,Lower Lee Group,91.3
9665,2015-06-19,Jun,2015.0,Lower Lee Group,90.8
9666,2015-06-20,Jun,2015.0,Lower Lee Group,90.6
9667,2015-06-21,Jun,2015.0,Lower Lee Group,90.4
9668,2015-06-22,Jun,2015.0,Lower Lee Group,90.0
9669,2015-06-23,Jun,2015.0,Lower Lee Group,89.8
9670,2015-06-24,Jun,2015.0,Lower Lee Group,89.7
9671,2015-06-25,Jun,2015.0,Lower Lee Group,89.6
9672,2015-06-26,Jun,2015.0,Lower Lee Group,89.4
9673,2015-06-27,Jun,2015.0,Lower Lee Group,89.4
9674,2015-06-28,Jun,2015.0,Lower Lee Group,89.1
9675,2015-06-29,Jun,2015.0,Lower Lee Group,88.9
9676,2015-06-30,Jun,2015.0,Lower Lee Group,88.8
9677,2015-07-01,Jul,2015.0,Lower Lee Group,88.7
9678,2015-07-02,Jul,2015.0,Lower Lee Group,88.4
9679,2015-07-03,Jul,2015.0,Lower Lee Group,88.2
9680,2015-07-04,Jul,2015.0,Lower Lee Group,88.0
9681,2015-07-05,Jul,2015.0,Lower Lee Group,87.7
9682,2015-07-06,Jul,2015.0,Lower Lee Group,87.6
9683,2015-07-07,Jul,2015.0,Lower Lee Group,87.3
9684,2015-07-08,Jul,2015.0,Lower Lee Group,87.1
9685,2015-07-09,Jul,2015.0,Lower Lee Group,87.2
9686,2015-07-10,Jul,2015.0,Lower Lee Group,87.2
9687,2015-07-11,Jul,2015.0,Lower Lee Group,86.7
9688,2015-07-12,Jul,2015.0,Lower Lee Group,86.4
9689,2015-07-13,Jul,2015.0,Lower Lee Group,86.2
9690,2015-07-14,Jul,2015.0,Lower Lee Group,86.3
9691,2015-07-15,Jul,2015.0,Lower Lee Group,86.3
9692,2015-07-16,Jul,2015.0,Lower Lee Group,86.4
9693,2015-07-17,Jul,2015.0,Lower Lee Group,86.5
9694,2015-07-18,Jul,2015.0,Lower Lee Group,86.4
9695,2015-07-19,Jul,2015.0,Lower Lee Group,86.3
9696,2015-07-20,Jul,2015.0,Lower Lee Group,86.1
9697,2015-07-21,Jul,2015.0,Lower Lee Group,86.2
9698,2015-07-22,Jul,2015.0,Lower Lee Group,86.2
9699,2015-07-23,Jul,2015.0,Lower Lee Group,86.2
9700,2015-07-24,Jul,2015.0,Lower Lee Group,86.6
9701,2015-07-25,Jul,2015.0,Lower Lee Group,87.1
9702,2015-07-26,Jul,2015.0,Lower Lee Group,86.9
9703,2015-07-27,Jul,2015.0,Lower Lee Group,87.1
9704,2015-07-28,Jul,2015.0,Lower Lee Group,87.2
9705,2015-07-29,Jul,2015.0,Lower Lee Group,87.2
9706,2015-07-30,Jul,2015.0,Lower Lee Group,87.4
9707,2015-07-31,Jul,2015.0,Lower Lee Group,87.3
9708,2015-08-01,Aug,2015.0,Lower Lee Group,87.2
9709,2015-08-02,Aug,2015.0,Lower Lee Group,87.1
9710,2015-08-03,Aug,2015.0,Lower Lee Group,87.1
9711,2015-08-04,Aug,2015.0,Lower Lee Group,87.0
9712,2015-08-05,Aug,2015.0,Lower Lee Group,86.9
9713,2015-08-06,Aug,2015.0,Lower Lee Group,87.0
9714,2015-08-07,Aug,2015.0,Lower Lee Group,87.0
9715,2015-08-08,Aug,2015.0,Lower Lee Group,87.2
9716,2015-08-09,Aug,2015.0,Lower Lee Group,87.3
9717,2015-08-10,Aug,2015.0,Lower Lee Group,87.3
9718,2015-08-11,Aug,2015.0,Lower Lee Group,87.5
9719,2015-08-12,Aug,2015.0,Lower Lee Group,87.7
9720,2015-08-13,Aug,2015.0,Lower Lee Group,87.8
9721,2015-08-14,Aug,2015.0,Lower Lee Group,88.3
9722,2015-08-15,Aug,2015.0,Lower Lee Group,88.7
9723,2015-08-16,Aug,2015.0,Lower Lee Group,89.0
9724,2015-08-17,Aug,2015.0,Lower Lee Group,89.2
9725,2015-08-18,Aug,2015.0,Lower Lee Group,89.2
9726,2015-08-19,Aug,2015.0,Lower Lee Group,89.3
9727,2015-08-20,Aug,2015.0,Lower Lee Group,89.6
9728,2015-08-21,Aug,2015.0,Lower Lee Group,89.7
9729,2015-08-22,Aug,2015.0,Lower Lee Group,89.9
9730,2015-08-23,Aug,2015.0,Lower Lee Group,90.0
9731,2015-08-24,Aug,2015.0,Lower Lee Group,90.2
9732,2015-08-25,Aug,2015.0,Lower Lee Group,90.9
9733,2015-08-26,Aug,2015.0,Lower Lee Group,91.3
9734,2015-08-27,Aug,2015.0,Lower Lee Group,91.6
9735,2015-08-28,Aug,2015.0,Lower Lee Group,92.2
9736,2015-08-29,Aug,2015.0,Lower Lee Group,92.6
9737,2015-08-30,Aug,2015.0,Lower Lee Group,93.1
9738,2015-08-31,Aug,2015.0,Lower Lee Group,93.3
9739,2015-09-01,Sep,2015.0,Lower Lee Group,94.0
9740,2015-09-02,Sep,2015.0,Lower Lee Group,94.6
9741,2015-09-03,Sep,2015.0,Lower Lee Group,94.8
9742,2015-09-04,Sep,2015.0,Lower Lee Group,94.9
9743,2015-09-05,Sep,2015.0,Lower Lee Group,95.2
9744,2015-09-06,Sep,2015.0,Lower Lee Group,95.1
9745,2015-09-07,Sep,2015.0,Lower Lee Group,95.1
9746,2015-09-08,Sep,2015.0,Lower Lee Group,94.7
9747,2015-09-09,Sep,2015.0,Lower Lee Group,94.5
9748,2015-09-10,Sep,2015.0,Lower Lee Group,94.3
9749,2015-09-11,Sep,2015.0,Lower Lee Group,94.2
9750,2015-09-12,Sep,2015.0,Lower Lee Group,94.1
9751,2015-09-13,Sep,2015.0,Lower Lee Group,94.3
9752,2015-09-14,Sep,2015.0,Lower Lee Group,94.3
9753,2015-09-15,Sep,2015.0,Lower Lee Group,94.5
9754,2015-09-16,Sep,2015.0,Lower Lee Group,94.6
9755,2015-09-17,Sep,2015.0,Lower Lee Group,95.2
9756,2015-09-18,Sep,2015.0,Lower Lee Group,95.3
9757,2015-09-19,Sep,2015.0,Lower Lee Group,95.4
9758,2015-09-20,Sep,2015.0,Lower Lee Group,95.4
9759,2015-09-21,Sep,2015.0,Lower Lee Group,95.4
9760,2015-09-22,Sep,2015.0,Lower Lee Group,95.5
9761,2015-09-23,Sep,2015.0,Lower Lee Group,95.8
9762,2015-09-24,Sep,2015.0,Lower Lee Group,95.7
9763,2015-09-25,Sep,2015.0,Lower Lee Group,95.6
9764,2015-09-26,Sep,2015.0,Lower Lee Group,95.7
9765,2015-09-27,Sep,2015.0,Lower Lee Group,95.8
9766,2015-09-28,Sep,2015.0,Lower Lee Group,95.9
9767,2015-09-29,Sep,2015.0,Lower Lee Group,95.9
9768,2015-09-30,Sep,2015.0,Lower Lee Group,95.9
9769,2015-10-01,Oct,2015.0,Lower Lee Group,95.9
9770,2015-10-02,Oct,2015.0,Lower Lee Group,95.7
9771,2015-10-03,Oct,2015.0,Lower Lee Group,95.4
9772,2015-10-04,Oct,2015.0,Lower Lee Group,95.2
9773,2015-10-05,Oct,2015.0,Lower Lee Group,95.0
9774,2015-10-06,Oct,2015.0,Lower Lee Group,95.0
9775,2015-10-07,Oct,2015.0,Lower Lee Group,94.7
9776,2015-10-08,Oct,2015.0,Lower Lee Group,93.9
9777,2015-10-09,Oct,2015.0,Lower Lee Group,93.2
9778,2015-10-10,Oct,2015.0,Lower Lee Group,92.7
9779,2015-10-11,Oct,2015.0,Lower Lee Group,92.3
9780,2015-10-12,Oct,2015.0,Lower Lee Group,92.7
9781,2015-10-13,Oct,2015.0,Lower Lee Group,93.2
9782,2015-10-14,Oct,2015.0,Lower Lee Group,92.8
9783,2015-10-15,Oct,2015.0,Lower Lee Group,92.7
9784,2015-10-16,Oct,2015.0,Lower Lee Group,92.4
9785,2015-10-17,Oct,2015.0,Lower Lee Group,92.4
9786,2015-10-18,Oct,2015.0,Lower Lee Group,92.4
9787,2015-10-19,Oct,2015.0,Lower Lee Group,92.3
9788,2015-10-20,Oct,2015.0,Lower Lee Group,92.1
9789,2015-10-21,Oct,2015.0,Lower Lee Group,92.2
9790,2015-10-22,Oct,2015.0,Lower Lee Group,92.3
9791,2015-10-23,Oct,2015.0,Lower Lee Group,92.3
9792,2015-10-24,Oct,2015.0,Lower Lee Group,92.3
9793,2015-10-25,Oct,2015.0,Lower Lee Group,92.6
9794,2015-10-26,Oct,2015.0,Lower Lee Group,92.3
9795,2015-10-27,Oct,2015.0,Lower Lee Group,92.1
9796,2015-10-28,Oct,2015.0,Lower Lee Group,91.6
9797,2015-10-29,Oct,2015.0,Lower Lee Group,91.1
9798,2015-10-30,Oct,2015.0,Lower Lee Group,90.6
9799,2015-10-31,Oct,2015.0,Lower Lee Group,90.1
9800,2015-11-01,Nov,2015.0,Lower Lee Group,89.6
9801,2015-11-02,Nov,2015.0,Lower Lee Group,89.3
9802,2015-11-03,Nov,2015.0,Lower Lee Group,88.8
9803,2015-11-04,Nov,2015.0,Lower Lee Group,88.5
9804,2015-11-05,Nov,2015.0,Lower Lee Group,88.5
9805,2015-11-06,Nov,2015.0,Lower Lee Group,88.8
9806,2015-11-07,Nov,2015.0,Lower Lee Group,88.6
9807,2015-11-08,Nov,2015.0,Lower Lee Group,88.3
9808,2015-11-09,Nov,2015.0,Lower Lee Group,88.1
9809,2015-11-10,Nov,2015.0,Lower Lee Group,87.5
9810,2015-11-11,Nov,2015.0,Lower Lee Group,87.5
9811,2015-11-12,Nov,2015.0,Lower Lee Group,87.6
9812,2015-11-13,Nov,2015.0,Lower Lee Group,87.8
9813,2015-11-14,Nov,2015.0,Lower Lee Group,87.8
9814,2015-11-15,Nov,2015.0,Lower Lee Group,87.6
9815,2015-11-16,Nov,2015.0,Lower Lee Group,87.5
9816,2015-11-17,Nov,2015.0,Lower Lee Group,87.1
9817,2015-11-18,Nov,2015.0,Lower Lee Group,87.0
9818,2015-11-19,Nov,2015.0,Lower Lee Group,86.2
9819,2015-11-20,Nov,2015.0,Lower Lee Group,85.8
9820,2015-11-21,Nov,2015.0,Lower Lee Group,85.8
9821,2015-11-22,Nov,2015.0,Lower Lee Group,85.4
9822,2015-11-23,Nov,2015.0,Lower Lee Group,85.5
9823,2015-11-24,Nov,2015.0,Lower Lee Group,85.7
9824,2015-11-25,Nov,2015.0,Lower Lee Group,86.0
9825,2015-11-26,Nov,2015.0,Lower Lee Group,85.7
9826,2015-11-27,Nov,2015.0,Lower Lee Group,85.2
9827,2015-11-28,Nov,2015.0,Lower Lee Group,85.5
9828,2015-11-29,Nov,2015.0,Lower Lee Group,85.1
9829,2015-11-30,Nov,2015.0,Lower Lee Group,85.9
9830,2015-12-01,Dec,2015.0,Lower Lee Group,85.9
9831,2015-12-02,Dec,2015.0,Lower Lee Group,85.7
9832,2015-12-03,Dec,2015.0,Lower Lee Group,85.7
9833,2015-12-04,Dec,2015.0,Lower Lee Group,85.7
9834,2015-12-05,Dec,2015.0,Lower Lee Group,85.8
9835,2015-12-06,Dec,2015.0,Lower Lee Group,85.8
9836,2015-12-07,Dec,2015.0,Lower Lee Group,85.9
9837,2015-12-08,Dec,2015.0,Lower Lee Group,86.3
9838,2015-12-09,Dec,2015.0,Lower Lee Group,86.6
9839,2015-12-10,Dec,2015.0,Lower Lee Group,87.0
9840,2015-12-11,Dec,2015.0,Lower Lee Group,87.2
9841,2015-12-12,Dec,2015.0,Lower Lee Group,87.4
9842,2015-12-13,Dec,2015.0,Lower Lee Group,87.5
9843,2015-12-14,Dec,2015.0,Lower Lee Group,88.0
9844,2015-12-15,Dec,2015.0,Lower Lee Group,88.4
9845,2015-12-16,Dec,2015.0,Lower Lee Group,89.2
9846,2015-12-17,Dec,2015.0,Lower Lee Group,89.7
9847,2015-12-18,Dec,2015.0,Lower Lee Group,90.2
9848,2015-12-19,Dec,2015.0,Lower Lee Group,90.6
9849,2015-12-20,Dec,2015.0,Lower Lee Group,90.9
9850,2015-12-21,Dec,2015.0,Lower Lee Group,91.5
9851,2015-12-22,Dec,2015.0,Lower Lee Group,91.8
9852,2015-12-23,Dec,2015.0,Lower Lee Group,92.4
9853,2015-12-24,Dec,2015.0,Lower Lee Group,93.1
9854,2015-12-25,Dec,2015.0,Lower Lee Group,94.0
9855,2015-12-26,Dec,2015.0,Lower Lee Group,94.8
9856,2015-12-27,Dec,2015.0,Lower Lee Group,95.2
9857,2015-12-28,Dec,2015.0,Lower Lee Group,95.5
9858,2015-12-29,Dec,2015.0,Lower Lee Group,95.9
9859,2015-12-30,Dec,2015.0,Lower Lee Group,96.3
9860,2015-12-31,Dec,2015.0,Lower Lee Group,96.9
9861,2016-01-01,Jan,2016.0,Lower Lee Group,97.1
9862,2016-01-02,Jan,2016.0,Lower Lee Group,97.0
9863,2016-01-03,Jan,2016.0,Lower Lee Group,97.5
9864,2016-01-04,Jan,2016.0,Lower Lee Group,97.6
9865,2016-01-05,Jan,2016.0,Lower Lee Group,97.9
9866,2016-01-06,Jan,2016.0,Lower Lee Group,97.8
9867,2016-01-07,Jan,2016.0,Lower Lee Group,97.6
9868,2016-01-08,Jan,2016.0,Lower Lee Group,97.7
9869,2016-01-09,Jan,2016.0,Lower Lee Group,97.8
9870,2016-01-10,Jan,2016.0,Lower Lee Group,97.7
9871,2016-01-11,Jan,2016.0,Lower Lee Group,98.1
9872,2016-01-12,Jan,2016.0,Lower Lee Group,98.1
9873,2016-01-13,Jan,2016.0,Lower Lee Group,98.3
9874,2016-01-14,Jan,2016.0,Lower Lee Group,98.6
9875,2016-01-15,Jan,2016.0,Lower Lee Group,98.7
9876,2016-01-16,Jan,2016.0,Lower Lee Group,98.7
9877,2016-01-17,Jan,2016.0,Lower Lee Group,98.5
9878,2016-01-18,Jan,2016.0,Lower Lee Group,97.9
9879,2016-01-19,Jan,2016.0,Lower Lee Group,97.2
9880,2016-01-20,Jan,2016.0,Lower Lee Group,97.4
9881,2016-01-21,Jan,2016.0,Lower Lee Group,97.4
9882,2016-01-22,Jan,2016.0,Lower Lee Group,97.1
9883,2016-01-23,Jan,2016.0,Lower Lee Group,96.7
9884,2016-01-24,Jan,2016.0,Lower Lee Group,96.7
9885,2016-01-25,Jan,2016.0,Lower Lee Group,97.0
9886,2016-01-26,Jan,2016.0,Lower Lee Group,97.3
9887,2016-01-27,Jan,2016.0,Lower Lee Group,97.7
9888,2016-01-28,Jan,2016.0,Lower Lee Group,97.9
9889,2016-01-29,Jan,2016.0,Lower Lee Group,98.2
9890,2016-01-30,Jan,2016.0,Lower Lee Group,98.3
9891,2016-01-31,Jan,2016.0,Lower Lee Group,98.4
9892,2016-02-01,Feb,2016.0,Lower Lee Group,98.5
9893,2016-02-02,Feb,2016.0,Lower Lee Group,98.7
9894,2016-02-03,Feb,2016.0,Lower Lee Group,99.0
9895,2016-02-04,Feb,2016.0,Lower Lee Group,99.2
9896,2016-02-05,Feb,2016.0,Lower Lee Group,99.1
9897,2016-02-06,Feb,2016.0,Lower Lee Group,98.9
9898,2016-02-07,Feb,2016.0,Lower Lee Group,99.0
9899,2016-02-08,Feb,2016.0,Lower Lee Group,99.2
9900,2016-02-09,Feb,2016.0,Lower Lee Group,99.1
9901,2016-02-10,Feb,2016.0,Lower Lee Group,98.9
9902,2016-02-11,Feb,2016.0,Lower Lee Group,99.1
9903,2016-02-12,Feb,2016.0,Lower Lee Group,99.0
9904,2016-02-13,Feb,2016.0,Lower Lee Group,99.0
9905,2016-02-14,Feb,2016.0,Lower Lee Group,98.8
9906,2016-02-15,Feb,2016.0,Lower Lee Group,98.4
9907,2016-02-16,Feb,2016.0,Lower Lee Group,98.5
9908,2016-02-17,Feb,2016.0,Lower Lee Group,98.5
9909,2016-02-18,Feb,2016.0,Lower Lee Group,98.7
9910,2016-02-19,Feb,2016.0,Lower Lee Group,98.8
9911,2016-02-20,Feb,2016.0,Lower Lee Group,98.9
9912,2016-02-21,Feb,2016.0,Lower Lee Group,98.8
9913,2016-02-22,Feb,2016.0,Lower Lee Group,98.9
9914,2016-02-23,Feb,2016.0,Lower Lee Group,98.9
9915,2016-02-24,Feb,2016.0,Lower Lee Group,99.1
9916,2016-02-25,Feb,2016.0,Lower Lee Group,98.9
9917,2016-02-26,Feb,2016.0,Lower Lee Group,99.1
9918,2016-02-27,Feb,2016.0,Lower Lee Group,99.1
9919,2016-02-28,Feb,2016.0,Lower Lee Group,99.1
9920,2016-02-29,Feb,2016.0,Lower Lee Group,93.4
9921,2016-03-01,Mar,2016.0,Lower Lee Group,98.8
9922,2016-03-02,Mar,2016.0,Lower Lee Group,98.9
9923,2016-03-03,Mar,2016.0,Lower Lee Group,99.2
9924,2016-03-04,Mar,2016.0,Lower Lee Group,99.2
9925,2016-03-05,Mar,2016.0,Lower Lee Group,99.1
9926,2016-03-06,Mar,2016.0,Lower Lee Group,98.6
9927,2016-03-07,Mar,2016.0,Lower Lee Group,98.8
9928,2016-03-08,Mar,2016.0,Lower Lee Group,98.6
9929,2016-03-09,Mar,2016.0,Lower Lee Group,98.8
9930,2016-03-10,Mar,2016.0,Lower Lee Group,98.8
9931,2016-03-11,Mar,2016.0,Lower Lee Group,98.8
9932,2016-03-12,Mar,2016.0,Lower Lee Group,98.8
9933,2016-03-13,Mar,2016.0,Lower Lee Group,98.6
9934,2016-03-14,Mar,2016.0,Lower Lee Group,98.8
9935,2016-03-15,Mar,2016.0,Lower Lee Group,98.6
9936,2016-03-16,Mar,2016.0,Lower Lee Group,98.8
9937,2016-03-17,Mar,2016.0,Lower Lee Group,98.8
9938,2016-03-18,Mar,2016.0,Lower Lee Group,98.5
9939,2016-03-19,Mar,2016.0,Lower Lee Group,98.7
9940,2016-03-20,Mar,2016.0,Lower Lee Group,98.8
9941,2016-03-21,Mar,2016.0,Lower Lee Group,98.8
9942,2016-03-22,Mar,2016.0,Lower Lee Group,98.9
9943,2016-03-23,Mar,2016.0,Lower Lee Group,98.9
9944,2016-03-24,Mar,2016.0,Lower Lee Group,99.0
9945,2016-03-25,Mar,2016.0,Lower Lee Group,98.6
9946,2016-03-26,Mar,2016.0,Lower Lee Group,98.4
9947,2016-03-27,Mar,2016.0,Lower Lee Group,98.5
9948,2016-03-28,Mar,2016.0,Lower Lee Group,98.6
9949,2016-03-29,Mar,2016.0,Lower Lee Group,98.6
9950,2016-03-30,Mar,2016.0,Lower Lee Group,98.9
9951,2016-03-31,Mar,2016.0,Lower Lee Group,98.6
9952,2016-04-01,Apr,2016.0,Lower Lee Group,98.3
9953,2016-04-02,Apr,2016.0,Lower Lee Group,98.2
9954,2016-04-03,Apr,2016.0,Lower Lee Group,98.2
9955,2016-04-04,Apr,2016.0,Lower Lee Group,98.6
9956,2016-04-05,Apr,2016.0,Lower Lee Group,98.9
9957,2016-04-06,Apr,2016.0,Lower Lee Group,98.5
9958,2016-04-07,Apr,2016.0,Lower Lee Group,97.8
9959,2016-04-08,Apr,2016.0,Lower Lee Group,97.3
9960,2016-04-09,Apr,2016.0,Lower Lee Group,97.3
9961,2016-04-10,Apr,2016.0,Lower Lee Group,97.5
9962,2016-04-11,Apr,2016.0,Lower Lee Group,97.7
9963,2016-04-12,Apr,2016.0,Lower Lee Group,97.6
9964,2016-04-13,Apr,2016.0,Lower Lee Group,97.3
9965,2016-04-14,Apr,2016.0,Lower Lee Group,97.3
9966,2016-04-15,Apr,2016.0,Lower Lee Group,97.1
9967,2016-04-16,Apr,2016.0,Lower Lee Group,97.0
9968,2016-04-17,Apr,2016.0,Lower Lee Group,96.5
9969,2016-04-18,Apr,2016.0,Lower Lee Group,95.9
9970,2016-04-19,Apr,2016.0,Lower Lee Group,95.6
9971,2016-04-20,Apr,2016.0,Lower Lee Group,95.6
9972,2016-04-21,Apr,2016.0,Lower Lee Group,95.6
9973,2016-04-22,Apr,2016.0,Lower Lee Group,95.7
9974,2016-04-23,Apr,2016.0,Lower Lee Group,96.0
9975,2016-04-24,Apr,2016.0,Lower Lee Group,96.2
9976,2016-04-25,Apr,2016.0,Lower Lee Group,96.5
9977,2016-04-26,Apr,2016.0,Lower Lee Group,96.6
9978,2016-04-27,Apr,2016.0,Lower Lee Group,97.5
9979,2016-04-28,Apr,2016.0,Lower Lee Group,97.1
9980,2016-04-29,Apr,2016.0,Lower Lee Group,97.1
9981,2016-04-30,Apr,2016.0,Lower Lee Group,97.4
9982,2016-05-01,May,2016.0,Lower Lee Group,97.3
9983,2016-05-02,May,2016.0,Lower Lee Group,97.3
9984,2016-05-03,May,2016.0,Lower Lee Group,97.3
9985,2016-05-04,May,2016.0,Lower Lee Group,97.4
9986,2016-05-05,May,2016.0,Lower Lee Group,97.4
9987,2016-05-06,May,2016.0,Lower Lee Group,97.2
9988,2016-05-07,May,2016.0,Lower Lee Group,96.8
9989,2016-05-08,May,2016.0,Lower Lee Group,96.5
9990,2016-05-09,May,2016.0,Lower Lee Group,96.2
9991,2016-05-10,May,2016.0,Lower Lee Group,96.0
9992,2016-05-11,May,2016.0,Lower Lee Group,96.1
9993,2016-05-12,May,2016.0,Lower Lee Group,96.3
9994,2016-05-13,May,2016.0,Lower Lee Group,96.5
9995,2016-05-14,May,2016.0,Lower Lee Group,96.4
9996,2016-05-15,May,2016.0,Lower Lee Group,96.3
9997,2016-05-16,May,2016.0,Lower Lee Group,95.5
9998,2016-05-17,May,2016.0,Lower Lee Group,95.6
9999,2016-05-18,May,2016.0,Lower Lee Group,95.3
10000,2016-05-19,May,2016.0,Lower Lee Group,95.0
