ward_code,ward_name,borough_code,borough_name,party,party_long,number_votes
E05011111,Peckham Rye,E09000028,Southwark,LAB,Conservative Party,3763
E05011111,Peckham Rye,E09000028,Southwark,LD,Conservative Party,386
E05011112,Rotherhithe,E09000028,Southwark,CON,Conservative Party,1060
E05011112,Rotherhithe,E09000028,Southwark,GRE,Conservative Party,921
E05011112,Rotherhithe,E09000028,Southwark,LAB,Conservative Party,4788
E05011112,Rotherhithe,E09000028,Southwark,LD,Conservative Party,3149
E05011113,Rye Lane,E09000028,Southwark,CON,Conservative Party,852
E05011113,Rye Lane,E09000028,Southwark,GRE,Conservative Party,1661
E05011113,Rye Lane,E09000028,Southwark,LAB,Conservative Party,6890
E05011113,Rye Lane,E09000028,Southwark,LD,Conservative Party,962
E05011114,St. George's,E09000028,Southwark,CON,Conservative Party,283
E05011114,St. George's,E09000028,Southwark,GRE,Conservative Party,170
E05011114,St. George's,E09000028,Southwark,LAB,Conservative Party,1541
E05011114,St. George's,E09000028,Southwark,LD,Conservative Party,1723
E05011115,St. Giles,E09000028,Southwark,CON,Conservative Party,746
E05011115,St. Giles,E09000028,Southwark,GRE,Conservative Party,3204
E05011115,St. Giles,E09000028,Southwark,LAB,Conservative Party,6767
E05011115,St. Giles,E09000028,Southwark,LD,Conservative Party,936
E05011116,South Bermondsey,E09000028,Southwark,CON,Conservative Party,733
E05011116,South Bermondsey,E09000028,Southwark,GRE,Conservative Party,491
E05011116,South Bermondsey,E09000028,Southwark,LAB,Conservative Party,5242
E05011116,South Bermondsey,E09000028,Southwark,LD,Conservative Party,3718
E05011116,South Bermondsey,E09000028,Southwark,UKIP,Conservative Party,448
E05011117,Surrey Docks,E09000028,Southwark,CON,Conservative Party,1370
E05011117,Surrey Docks,E09000028,Southwark,GRE,Conservative Party,457
E05011117,Surrey Docks,E09000028,Southwark,LAB,Conservative Party,2504
E05011117,Surrey Docks,E09000028,Southwark,LD,Conservative Party,4174
E05011217,Barnehurst,E09000004,Bexley,CON,Conservative Party,3584
E05011217,Barnehurst,E09000004,Bexley,LAB,Conservative Party,2093
E05011217,Barnehurst,E09000004,Bexley,UKIP,Conservative Party,562
E05011218,Belvedere,E09000004,Bexley,CON,Conservative Party,4216
E05011218,Belvedere,E09000004,Bexley,LAB,Conservative Party,7063
E05011219,Bexleyheath,E09000004,Bexley,CON,Conservative Party,8341
E05011219,Bexleyheath,E09000004,Bexley,LAB,Conservative Party,3629
E05011219,Bexleyheath,E09000004,Bexley,LD,Conservative Party,413
E05011219,Bexleyheath,E09000004,Bexley,UKIP,Conservative Party,686
E05011220,Blackfen & Lamorbey,E09000004,Bexley,CON,Conservative Party,7484
E05011220,Blackfen & Lamorbey,E09000004,Bexley,IND,Conservative Party,809
E05011220,Blackfen & Lamorbey,E09000004,Bexley,LAB,Conservative Party,3290
E05011220,Blackfen & Lamorbey,E09000004,Bexley,LD,Conservative Party,530
E05011220,Blackfen & Lamorbey,E09000004,Bexley,UKIP,Conservative Party,611
E05011221,Blendon & Penhill,E09000004,Bexley,CON,Conservative Party,8277
E05011221,Blendon & Penhill,E09000004,Bexley,LAB,Conservative Party,2993
E05011221,Blendon & Penhill,E09000004,Bexley,LD,Conservative Party,334
E05011221,Blendon & Penhill,E09000004,Bexley,UKIP,Conservative Party,497
E05011222,Crayford,E09000004,Bexley,CON,Conservative Party,5772
E05011222,Crayford,E09000004,Bexley,LAB,Conservative Party,4013
E05011222,Crayford,E09000004,Bexley,LD,Conservative Party,375
E05011222,Crayford,E09000004,Bexley,UKIP,Conservative Party,460
E05011223,Crook Log,E09000004,Bexley,CON,Conservative Party,8550
E05011223,Crook Log,E09000004,Bexley,LAB,Conservative Party,4370
E05011223,Crook Log,E09000004,Bexley,LD,Conservative Party,440
E05011224,East Wickham,E09000004,Bexley,BNP,British National Party,398
E05011224,East Wickham,E09000004,Bexley,CON,British National Party,7122
E05011224,East Wickham,E09000004,Bexley,LAB,British National Party,4821
E05011225,Erith,E09000004,Bexley,BNP,British National Party,154
E05011225,Erith,E09000004,Bexley,CON,British National Party,1444
E05011225,Erith,E09000004,Bexley,LAB,British National Party,2910
E05011226,Falconwood & Welling,E09000004,Bexley,BNP,British National Party,101
E05011226,Falconwood & Welling,E09000004,Bexley,CON,British National Party,7428
E05011226,Falconwood & Welling,E09000004,Bexley,GRE,British National Party,420
E05011226,Falconwood & Welling,E09000004,Bexley,LAB,British National Party,4065
E05011226,Falconwood & Welling,E09000004,Bexley,LD,British National Party,233
E05011226,Falconwood & Welling,E09000004,Bexley,UKIP,British National Party,1046
E05011227,Longlands,E09000004,Bexley,CON,Conservative Party,3710
E05011227,Longlands,E09000004,Bexley,LAB,Conservative Party,1685
E05011227,Longlands,E09000004,Bexley,LD,Conservative Party,353
E05011227,Longlands,E09000004,Bexley,UKIP,Conservative Party,212
E05011228,Northumberland Heath,E09000004,Bexley,BNP,British National Party,160
E05011228,Northumberland Heath,E09000004,Bexley,CON,British National Party,2750
E05011228,Northumberland Heath,E09000004,Bexley,LAB,British National Party,2634
E05011228,Northumberland Heath,E09000004,Bexley,LD,British National Party,215
E05011229,St. Mary's & St. James,E09000004,Bexley,CON,Conservative Party,4322
E05011229,St. Mary's & St. James,E09000004,Bexley,LAB,Conservative Party,1535
E05011229,St. Mary's & St. James,E09000004,Bexley,LD,Conservative Party,328
E05011230,Sidcup,E09000004,Bexley,BNP,British National Party,130
E05011230,Sidcup,E09000004,Bexley,CON,British National Party,7337
E05011230,Sidcup,E09000004,Bexley,GRE,British National Party,450
E05011230,Sidcup,E09000004,Bexley,LAB,British National Party,3120
E05011230,Sidcup,E09000004,Bexley,LD,British National Party,918
E05011230,Sidcup,E09000004,Bexley,NLP,British National Party,82
E05011230,Sidcup,E09000004,Bexley,UKIP,British National Party,296
E05011231,Slade Green & Northend,E09000004,Bexley,CON,Conservative Party,1243
E05011231,Slade Green & Northend,E09000004,Bexley,GRE,Conservative Party,289
E05011231,Slade Green & Northend,E09000004,Bexley,LAB,Conservative Party,2563
E05011231,Slade Green & Northend,E09000004,Bexley,UKIP,Conservative Party,305
E05011232,Thamesmead East,E09000004,Bexley,CON,Conservative Party,1747
E05011232,Thamesmead East,E09000004,Bexley,CPA,Conservative Party,270
E05011232,Thamesmead East,E09000004,Bexley,LAB,Conservative Party,5656
E05011233,West Heath,E09000004,Bexley,CON,Conservative Party,8220
E05011233,West Heath,E09000004,Bexley,LAB,Conservative Party,4324
E05011233,West Heath,E09000004,Bexley,LD,Conservative Party,390
E05011233,West Heath,E09000004,Bexley,UKIP,Conservative Party,438
E05011234,Aldborough,E09000026,Redbridge,CON,Conservative Party,3265
E05011234,Aldborough,E09000026,Redbridge,LAB,Conservative Party,7059
E05011234,Aldborough,E09000026,Redbridge,RTU,Conservative Party,623
E05011235,Barkingside,E09000026,Redbridge,CON,Conservative Party,5739
E05011235,Barkingside,E09000026,Redbridge,GRE,Conservative Party,385
E05011235,Barkingside,E09000026,Redbridge,LAB,Conservative Party,7077
E05011236,Bridge,E09000026,Redbridge,CON,Conservative Party,5054
E05011236,Bridge,E09000026,Redbridge,GRE,Conservative Party,456
E05011236,Bridge,E09000026,Redbridge,LAB,Conservative Party,4615
E05011237,Chadwell,E09000026,Redbridge,CON,Conservative Party,2758
E05011237,Chadwell,E09000026,Redbridge,GRE,Conservative Party,350
E05011237,Chadwell,E09000026,Redbridge,LAB,Conservative Party,6519
E05011237,Chadwell,E09000026,Redbridge,LD,Conservative Party,350
E05011238,Churchfields,E09000026,Redbridge,CON,Conservative Party,5405
E05011238,Churchfields,E09000026,Redbridge,LAB,Conservative Party,4878
E05011238,Churchfields,E09000026,Redbridge,LD,Conservative Party,3225
E05011239,Clayhall,E09000026,Redbridge,CON,Conservative Party,5506
E05011239,Clayhall,E09000026,Redbridge,LAB,Conservative Party,7773
E05011239,Clayhall,E09000026,Redbridge,LD,Conservative Party,204
E05011240,Clementswood,E09000026,Redbridge,CON,Conservative Party,1341
E05011240,Clementswood,E09000026,Redbridge,LAB,Conservative Party,6901
E05011241,Cranbrook,E09000026,Redbridge,CON,Conservative Party,4306
E05011241,Cranbrook,E09000026,Redbridge,LAB,Conservative Party,6657
E05011242,Fairlop,E09000026,Redbridge,CON,Conservative Party,6003
E05011242,Fairlop,E09000026,Redbridge,LAB,Conservative Party,3997
E05011242,Fairlop,E09000026,Redbridge,LD,Conservative Party,256
E05011243,Fullwell,E09000026,Redbridge,CON,Conservative Party,4854
E05011243,Fullwell,E09000026,Redbridge,LAB,Conservative Party,6773
E05011243,Fullwell,E09000026,Redbridge,LD,Conservative Party,443
E05011244,Goodmayes,E09000026,Redbridge,CON,Conservative Party,2004
E05011244,Goodmayes,E09000026,Redbridge,LAB,Conservative Party,7011
E05011245,Hainault,E09000026,Redbridge,CON,Conservative Party,4399
E05011245,Hainault,E09000026,Redbridge,LAB,Conservative Party,5464
E05011246,Ilford Town,E09000026,Redbridge,CON,Conservative Party,386
E05011246,Ilford Town,E09000026,Redbridge,IND,Conservative Party,429
E05011246,Ilford Town,E09000026,Redbridge,LAB,Conservative Party,3064
E05011247,Loxford,E09000026,Redbridge,CON,Conservative Party,1290
E05011247,Loxford,E09000026,Redbridge,GRE,Conservative Party,244
E05011247,Loxford,E09000026,Redbridge,LAB,Conservative Party,6222
E05011248,Mayfield,E09000026,Redbridge,CON,Conservative Party,2154
E05011248,Mayfield,E09000026,Redbridge,LAB,Conservative Party,7842
E05011249,Monkhams,E09000026,Redbridge,CON,Conservative Party,4190
E05011249,Monkhams,E09000026,Redbridge,LAB,Conservative Party,1140
E05011249,Monkhams,E09000026,Redbridge,LD,Conservative Party,667
E05011250,Newbury,E09000026,Redbridge,CON,Conservative Party,3095
E05011250,Newbury,E09000026,Redbridge,IND,Conservative Party,738
E05011250,Newbury,E09000026,Redbridge,LAB,Conservative Party,6756
E05011251,Seven Kings,E09000026,Redbridge,CON,Conservative Party,1867
E05011251,Seven Kings,E09000026,Redbridge,LAB,Conservative Party,7579
E05011252,South Woodford,E09000026,Redbridge,CON,Conservative Party,4595
E05011252,South Woodford,E09000026,Redbridge,GRE,Conservative Party,949
E05011252,South Woodford,E09000026,Redbridge,LAB,Conservative Party,4353
E05011252,South Woodford,E09000026,Redbridge,LD,Conservative Party,1901
E05011253,Valentines,E09000026,Redbridge,CON,Conservative Party,1805
E05011253,Valentines,E09000026,Redbridge,IND,Conservative Party,469
E05011253,Valentines,E09000026,Redbridge,LAB,Conservative Party,6689
E05011254,Wanstead Park,E09000026,Redbridge,CON,Conservative Party,1895
E05011254,Wanstead Park,E09000026,Redbridge,LAB,Conservative Party,3407
E05011254,Wanstead Park,E09000026,Redbridge,LD,Conservative Party,322
E05011255,Wanstead Village,E09000026,Redbridge,CON,Conservative Party,5144
E05011255,Wanstead Village,E09000026,Redbridge,GRE,Conservative Party,1071
E05011255,Wanstead Village,E09000026,Redbridge,LAB,Conservative Party,5708
E05011255,Wanstead Village,E09000026,Redbridge,LD,Conservative Party,742
E05011462,Addiscombe East,E09000008,Croydon,CON,Conservative Party,3463
E05011462,Addiscombe East,E09000008,Croydon,GRE,Conservative Party,470
E05011462,Addiscombe East,E09000008,Croydon,LAB,Conservative Party,3649
E05011462,Addiscombe East,E09000008,Croydon,LD,Conservative Party,404
E05011463,Addiscombe West,E09000008,Croydon,CON,Conservative Party,3508
E05011463,Addiscombe West,E09000008,Croydon,GRE,Conservative Party,1048
E05011463,Addiscombe West,E09000008,Croydon,LAB,Conservative Party,6276
E05011463,Addiscombe West,E09000008,Croydon,LD,Conservative Party,629
E05011464,Bensham Manor,E09000008,Croydon,CON,Conservative Party,1766
E05011464,Bensham Manor,E09000008,Croydon,GRE,Conservative Party,1010
E05011464,Bensham Manor,E09000008,Croydon,LAB,Conservative Party,7863
E05011465,Broad Green,E09000008,Croydon,CON,Conservative Party,2052
E05011465,Broad Green,E09000008,Croydon,GRE,Conservative Party,713
E05011465,Broad Green,E09000008,Croydon,LAB,Conservative Party,8603
E05011466,Coulsdon Town,E09000008,Croydon,CON,Conservative Party,6849
E05011466,Coulsdon Town,E09000008,Croydon,GRE,Conservative Party,835
E05011466,Coulsdon Town,E09000008,Croydon,LAB,Conservative Party,2910
E05011466,Coulsdon Town,E09000008,Croydon,LD,Conservative Party,1010
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,CON,Conservative Party,2459
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,GRE,Conservative Party,1661
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,IND,Conservative Party,107
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,LAB,Conservative Party,6994
E05011467,Crystal Palace & Upper Norwood,E09000008,Croydon,LD,Conservative Party,2295
E05011468,Fairfield,E09000008,Croydon,CON,Conservative Party,2295
E05011468,Fairfield,E09000008,Croydon,GRE,Conservative Party,533
E05011468,Fairfield,E09000008,Croydon,LAB,Conservative Party,3906
E05011468,Fairfield,E09000008,Croydon,LD,Conservative Party,450
E05011469,Kenley,E09000008,Croydon,CON,Conservative Party,3991
E05011469,Kenley,E09000008,Croydon,GRE,Conservative Party,482
E05011469,Kenley,E09000008,Croydon,LAB,Conservative Party,1061
E05011469,Kenley,E09000008,Croydon,LD,Conservative Party,393
E05011470,New Addington North,E09000008,Croydon,BNP,British National Party,142
E05011470,New Addington North,E09000008,Croydon,CON,British National Party,762
E05011470,New Addington North,E09000008,Croydon,GRE,British National Party,120
E05011470,New Addington North,E09000008,Croydon,LAB,British National Party,2328
E05011470,New Addington North,E09000008,Croydon,UKIP,British National Party,241
E05011471,New Addington South,E09000008,Croydon,BNP,British National Party,131
E05011471,New Addington South,E09000008,Croydon,CON,British National Party,1933
E05011471,New Addington South,E09000008,Croydon,GRE,British National Party,125
E05011471,New Addington South,E09000008,Croydon,LAB,British National Party,2462
E05011471,New Addington South,E09000008,Croydon,UKIP,British National Party,252
E05011472,Norbury & Pollards Hill,E09000008,Croydon,CON,Conservative Party,1282
E05011472,Norbury & Pollards Hill,E09000008,Croydon,GRE,Conservative Party,590
E05011472,Norbury & Pollards Hill,E09000008,Croydon,LAB,Conservative Party,3915
E05011473,Norbury Park,E09000008,Croydon,CON,Conservative Party,2015
E05011473,Norbury Park,E09000008,Croydon,GRE,Conservative Party,448
E05011473,Norbury Park,E09000008,Croydon,LAB,Conservative Party,3427
E05011473,Norbury Park,E09000008,Croydon,LD,Conservative Party,280
E05011474,Old Coulsdon,E09000008,Croydon,CON,Conservative Party,3878
E05011474,Old Coulsdon,E09000008,Croydon,GRE,Conservative Party,237
E05011474,Old Coulsdon,E09000008,Croydon,LAB,Conservative Party,916
E05011474,Old Coulsdon,E09000008,Croydon,LD,Conservative Party,1410
E05011474,Old Coulsdon,E09000008,Croydon,UKIP,Conservative Party,129
E05011475,Park Hill & Whitgift,E09000008,Croydon,CON,Conservative Party,1110
E05011475,Park Hill & Whitgift,E09000008,Croydon,GRE,Conservative Party,126
E05011475,Park Hill & Whitgift,E09000008,Croydon,LAB,Conservative Party,618
E05011475,Park Hill & Whitgift,E09000008,Croydon,LD,Conservative Party,133
E05011476,Purley & Woodcote,E09000008,Croydon,CON,Conservative Party,8418
E05011476,Purley & Woodcote,E09000008,Croydon,GRE,Conservative Party,802
E05011476,Purley & Woodcote,E09000008,Croydon,IND,Conservative Party,379
E05011476,Purley & Woodcote,E09000008,Croydon,LAB,Conservative Party,2693
E05011476,Purley & Woodcote,E09000008,Croydon,LD,Conservative Party,1067
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,CON,Conservative Party,3937
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,GRE,Conservative Party,444
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,LAB,Conservative Party,1529
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,LD,Conservative Party,468
E05011478,Sanderstead,E09000008,Croydon,CON,Conservative Party,11769
E05011478,Sanderstead,E09000008,Croydon,GRE,Conservative Party,619
E05011478,Sanderstead,E09000008,Croydon,LAB,Conservative Party,2665
E05011478,Sanderstead,E09000008,Croydon,LD,Conservative Party,1317
E05011479,Selhurst,E09000008,Croydon,CON,Conservative Party,746
E05011479,Selhurst,E09000008,Croydon,GRE,Conservative Party,455
E05011479,Selhurst,E09000008,Croydon,LAB,Conservative Party,3176
E05011480,Selsdon & Addington Village,E09000008,Croydon,BNP,British National Party,42
E05011480,Selsdon & Addington Village,E09000008,Croydon,CON,British National Party,3996
E05011480,Selsdon & Addington Village,E09000008,Croydon,GRE,British National Party,507
E05011480,Selsdon & Addington Village,E09000008,Croydon,LAB,British National Party,1621
E05011480,Selsdon & Addington Village,E09000008,Croydon,LD,British National Party,271
E05011480,Selsdon & Addington Village,E09000008,Croydon,UKIP,British National Party,127
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,CON,Conservative Party,3932
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,GRE,Conservative Party,414
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,LAB,Conservative Party,1295
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,LD,Conservative Party,178
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,UKIP,Conservative Party,176
E05011482,Shirley North,E09000008,Croydon,CON,Conservative Party,7885
E05011482,Shirley North,E09000008,Croydon,GRE,Conservative Party,998
E05011482,Shirley North,E09000008,Croydon,LAB,Conservative Party,5407
E05011483,Shirley South,E09000008,Croydon,CON,Conservative Party,3635
E05011483,Shirley South,E09000008,Croydon,GRE,Conservative Party,514
E05011483,Shirley South,E09000008,Croydon,LAB,Conservative Party,2300
E05011483,Shirley South,E09000008,Croydon,LD,Conservative Party,261
E05011483,Shirley South,E09000008,Croydon,UKIP,Conservative Party,143
E05011484,South Croydon,E09000008,Croydon,CON,Conservative Party,6622
E05011484,South Croydon,E09000008,Croydon,GRE,Conservative Party,1176
E05011484,South Croydon,E09000008,Croydon,IND,Conservative Party,104
E05011484,South Croydon,E09000008,Croydon,LAB,Conservative Party,4814
E05011484,South Croydon,E09000008,Croydon,LD,Conservative Party,732
